areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E10000003,Cambridgeshire,utla,2021-09-13,76.3,70.2,0.1
E10000003,Cambridgeshire,utla,2021-09-12,76.2,70.0,0.1
E10000003,Cambridgeshire,utla,2021-09-11,76.2,69.9,0.1
E10000003,Cambridgeshire,utla,2021-09-10,76.2,69.7,0.1
E10000003,Cambridgeshire,utla,2021-09-09,76.2,69.4,0.1
E10000003,Cambridgeshire,utla,2021-09-08,76.1,69.2,0.1
E10000003,Cambridgeshire,utla,2021-09-07,76.1,69.1,0.1
E10000003,Cambridgeshire,utla,2021-09-06,76.1,68.9,0.1
E10000003,Cambridgeshire,utla,2021-09-05,76.1,68.7,
E10000003,Cambridgeshire,utla,2021-09-04,76.0,68.6,
E10000003,Cambridgeshire,utla,2021-09-03,76.0,68.3,
E10000003,Cambridgeshire,utla,2021-09-02,75.9,68.1,
E10000003,Cambridgeshire,utla,2021-09-01,75.9,68.0,
E10000003,Cambridgeshire,utla,2021-08-31,75.9,67.7,
E10000003,Cambridgeshire,utla,2021-08-30,75.8,67.5,
E10000003,Cambridgeshire,utla,2021-08-29,75.8,67.4,
E10000003,Cambridgeshire,utla,2021-08-28,75.7,67.3,
E10000003,Cambridgeshire,utla,2021-08-27,75.7,67.1,
E10000003,Cambridgeshire,utla,2021-08-26,75.6,66.8,
E10000003,Cambridgeshire,utla,2021-08-25,75.6,66.6,
E10000003,Cambridgeshire,utla,2021-08-24,75.5,66.3,
E10000003,Cambridgeshire,utla,2021-08-23,75.4,66.0,
E10000003,Cambridgeshire,utla,2021-08-22,75.3,65.7,
E10000003,Cambridgeshire,utla,2021-08-21,75.3,65.5,
E10000003,Cambridgeshire,utla,2021-08-20,75.2,65.2,
E10000003,Cambridgeshire,utla,2021-08-19,75.1,64.9,
E10000003,Cambridgeshire,utla,2021-08-18,75.0,64.6,
E10000003,Cambridgeshire,utla,2021-08-17,74.9,64.3,
E10000003,Cambridgeshire,utla,2021-08-16,74.9,64.0,
E10000003,Cambridgeshire,utla,2021-08-15,74.8,63.8,
E10000003,Cambridgeshire,utla,2021-08-14,74.7,63.7,
E10000003,Cambridgeshire,utla,2021-08-13,74.6,63.3,
E10000003,Cambridgeshire,utla,2021-08-12,74.5,63.1,
E10000003,Cambridgeshire,utla,2021-08-11,74.4,62.8,
E10000003,Cambridgeshire,utla,2021-08-10,74.3,62.6,
E10000003,Cambridgeshire,utla,2021-08-09,74.3,62.4,
E10000003,Cambridgeshire,utla,2021-08-08,74.2,62.1,
E10000003,Cambridgeshire,utla,2021-08-07,74.2,61.9,
E10000003,Cambridgeshire,utla,2021-08-06,74.1,61.4,
E10000003,Cambridgeshire,utla,2021-08-05,74.1,61.1,
E10000003,Cambridgeshire,utla,2021-08-04,74.1,60.9,
E10000003,Cambridgeshire,utla,2021-08-03,74.0,60.7,
E10000003,Cambridgeshire,utla,2021-08-02,74.0,60.5,
E10000003,Cambridgeshire,utla,2021-08-01,73.9,60.3,
E10000003,Cambridgeshire,utla,2021-07-31,73.9,60.1,
E10000003,Cambridgeshire,utla,2021-07-30,73.9,59.5,
E10000003,Cambridgeshire,utla,2021-07-29,73.8,59.1,
E10000003,Cambridgeshire,utla,2021-07-28,73.8,58.8,
E10000003,Cambridgeshire,utla,2021-07-27,73.7,58.5,
E10000003,Cambridgeshire,utla,2021-07-26,73.7,58.3,
E10000003,Cambridgeshire,utla,2021-07-25,73.6,58.1,
E10000003,Cambridgeshire,utla,2021-07-24,73.6,57.8,
E10000003,Cambridgeshire,utla,2021-07-23,73.5,57.4,
E10000003,Cambridgeshire,utla,2021-07-22,73.4,57.1,
E10000003,Cambridgeshire,utla,2021-07-21,73.4,56.8,
E10000003,Cambridgeshire,utla,2021-07-20,73.3,56.4,
E10000003,Cambridgeshire,utla,2021-07-19,73.3,56.2,
E10000003,Cambridgeshire,utla,2021-07-18,73.2,56.0,
E10000003,Cambridgeshire,utla,2021-07-17,73.1,55.7,
E10000003,Cambridgeshire,utla,2021-07-16,73.0,54.8,
E10000003,Cambridgeshire,utla,2021-07-15,72.9,54.5,
E10000003,Cambridgeshire,utla,2021-07-14,72.9,54.2,
E10000003,Cambridgeshire,utla,2021-07-13,72.8,53.9,
E10000003,Cambridgeshire,utla,2021-07-12,72.7,53.6,
E10000003,Cambridgeshire,utla,2021-07-11,72.6,53.4,
E10000003,Cambridgeshire,utla,2021-07-10,72.5,53.2,
E10000003,Cambridgeshire,utla,2021-07-09,72.4,52.9,
E10000003,Cambridgeshire,utla,2021-07-08,72.2,52.6,
E10000003,Cambridgeshire,utla,2021-07-07,72.1,52.4,
E10000003,Cambridgeshire,utla,2021-07-06,71.9,52.2,
E10000003,Cambridgeshire,utla,2021-07-05,71.8,52.1,
E10000003,Cambridgeshire,utla,2021-07-04,71.6,51.8,
E10000003,Cambridgeshire,utla,2021-07-03,71.5,51.6,
E10000003,Cambridgeshire,utla,2021-07-02,71.2,51.3,
E10000003,Cambridgeshire,utla,2021-07-01,70.9,51.0,
E10000003,Cambridgeshire,utla,2021-06-30,70.8,50.8,
E10000003,Cambridgeshire,utla,2021-06-29,70.6,50.5,
E10000003,Cambridgeshire,utla,2021-06-28,70.3,50.3,
E10000003,Cambridgeshire,utla,2021-06-27,70.1,50.0,
E10000003,Cambridgeshire,utla,2021-06-26,69.8,49.8,
E10000003,Cambridgeshire,utla,2021-06-25,69.3,49.4,
E10000003,Cambridgeshire,utla,2021-06-24,68.9,49.1,
E10000003,Cambridgeshire,utla,2021-06-23,68.5,48.8,
E10000003,Cambridgeshire,utla,2021-06-22,68.0,48.6,
E10000003,Cambridgeshire,utla,2021-06-21,67.6,48.4,
E10000003,Cambridgeshire,utla,2021-06-20,67.2,48.2,
E10000003,Cambridgeshire,utla,2021-06-19,66.9,48.1,
E10000003,Cambridgeshire,utla,2021-06-18,66.5,47.6,
E10000003,Cambridgeshire,utla,2021-06-17,66.1,47.4,
E10000003,Cambridgeshire,utla,2021-06-16,65.7,47.1,
E10000003,Cambridgeshire,utla,2021-06-15,65.3,46.8,
E10000003,Cambridgeshire,utla,2021-06-14,64.9,46.6,
E10000003,Cambridgeshire,utla,2021-06-13,64.7,46.4,
E10000003,Cambridgeshire,utla,2021-06-12,64.5,46.2,
E10000003,Cambridgeshire,utla,2021-06-11,64.2,45.7,
E10000003,Cambridgeshire,utla,2021-06-10,63.8,45.4,
E10000003,Cambridgeshire,utla,2021-06-09,63.4,45.0,
E10000003,Cambridgeshire,utla,2021-06-08,63.0,44.4,
E10000003,Cambridgeshire,utla,2021-06-07,62.7,44.0,
E10000003,Cambridgeshire,utla,2021-06-06,62.5,43.7,
E10000003,Cambridgeshire,utla,2021-06-05,62.2,43.4,
